"Wk","TWTR","SOFI","ISBC","F","HPQ","AMD","NIO","AAPL","NVDA","AMC","BAC","TLRY","T","ITUB","CCL","BBD","AAL","DIDI","PFE","PLTR","UBER","MSFT","WFC","SWN","RBLX","C","PBR","KGC","GM","ZNGA","XOM","TSLA","PCG","JBLU","TELL","IQ","OXY","BABA","INTC","GOGO","MU","NOK","VALE","NLSN","NLY","GOLD","DNA","NCLH","SNAP","LCID","SST","ABEV","VZ","PBR-A","SQ","CMCSA","RIVN","CDK","DKNG","BMY","M","TME","ET","FB","DISCA","LYG","RIG","CCJ","PLUG","KMI","CLF","CSCO","HBAN","AUY","HOOD","EDU","HPE","KO","CSX","BCS","MRO","CVE","GGB","CS","EXC","GRAB","OPEN","PINS","JPM","BP","MRK","SIRI","CDEV","KOS","PDD","BEKE","CCCS","X","VTRS","DAL","RF","PYPL","FCX","BILI","MRVL","FCEL","SBUX","JD","AGNC","UAL","PARA","AMAT","NKLA","MS","IBN","TAL","PTON","LUV","UPST","CFG","LU","UMC","AFRM","RLX","WBA","CTRA","HMHC","MOS","MARA","XPEV","CNP","EQT","DIS","TEVA","WMT","QCOM","TSM","SPCE","APA","SLB","LUMN","PLAN","USB","PATH","KEY","NYCB","BKR","MQ","INFY","ASX","BTG","LI","KHC","CVX","TGT","DVN","SCHW","BTU","HAL","AUR","ERIC","HST","TJX","AZN","GT","ABBV","BA","JNJ","COTY","FTI","GILD","NEE","GE","CPG","PPL","ORCL","VIPS","AR","ATUS","SU","V","CHPT","EURN","STNE","PG","FITB","CPNG","MDT","BB","AEO","SYF","GPS","CX","HL","TCOM","KR","CL","GSK","LYFT","CGC","NRZ","COP","RIOT","RKT","DELL","FTCH","MO","AA","DISCK","RTX","CAG","SO","SNOW","AMCR","FUTU","MDLZ","BX","CIG","RHHBY","RBGLY","ON","HBI","QS","WMB","JOBY","CVS","OTLY","RRC","BCRX","NU","CNHI","MRNA","SAVE","GLW","YMM","VST","NXE","LVS","PSX","LEVI","PAA","FHN","MGM","PGRE","ZTO","AVTR","TMUS","NKE","HMY","MTTR"
1635120000,57.2360008,NA,15.5840002,16.2780002,30.25,121.7920014,40.2500006,149.8360044,245.6839998,35.6479996,47.6139992,10.562,25.3759996,4.202,21.9279994,3.642,19.2080004,NA,43.3200012,NA,44.982,319.4760008,50.764,5.158,NA,70.3660006,10.424,6.31,55.6119994,7.374,64.619998,1054.4380004,11.618,14.322,3.814,8.804,34.2480004,170.0239988,48.532,16.4440004,68.9240004,5.724,13.418,19.8720002,8.608,19.136,NA,25.7719996,53.776,NA,NA,2.8,52.8160012,10.206,258.8480012,52.7220002,NA,43.0919998,47.4340004,57.6140016,26.2900002,8.096,9.752,319.4420042,24.256,2.686,3.774,25.7099998,35.768,17.374,24.882,55.8680006,16.1479996,4.254,NA,2.166,14.856,55.3260002,35.938,11.184,16.5200006,11.828,4.884,10.508,37.3081314,NA,NA,46.836,170.0839996,29.3219996,84.0100022,6.04,7.422,3.68,93.4979994,NA,NA,24.4059996,13.412,39.314,23.818,238.848001,38.2019994,76.7020004,68.0160002,7.454,112.4819992,81.1580002,16.2280004,46.282,36.7520012,134.5179994,11.128,102.5060014,21.5460004,4.36,92.0519988,47.2320002,NA,48.5640008,NA,10.578,NA,NA,47.7539998,22.0679996,13.93,41.7799996,52.0440004,NA,26.4180002,21.5400002,170.4699982,9.182,148.8419984,132.3599974,114.2559996,19.0400002,27.3119996,33.3439994,11.984,65.0820006,61.3079994,NA,23.604,13.162,25.2620004,NA,22.602,7.044,4.368,NA,36.2860002,113.5259994,258.6920044,40.4720002,82.2239992,12.952,25.6200002,NA,11.012,16.8200002,65.1679994,62.0739996,19.4660006,110.1459992,208.8339998,163.8600036,8.356,7.61,66.8779982,85.3040008,105.3440016,5.016,28.9939998,96.6140012,11.726,20.4880006,17.1120002,24.4559996,220.6180022,23.498,10.694,35.2960008,142.2400024,44.2260012,NA,122.2479998,10.806,24.248,47.568,22.5259998,6.682,6.058,28.8680004,39.896,76.0540008,40.972,47.0339996,13.028,11.448,75.5239992,27.8760002,NA,55.849975,39.3739996,46.450001,47.8019996,23.378,89.5340028,32.7039994,62.7580002,NA,12.068,64.018,60.6500008,139.2020018,2.328,48.4260004,15.94,46.2159994,17.0460006,NA,28.4399996,NA,88.3979996,NA,24.8179996,15.188,NA,17.3540002,345.8619994,22.4600002,36.3580002,NA,19.62,5.78,39.1740006,78.9660002,26.2139998,10.442,16.918,47.308001,8.82,30.2260002,38.2420006,115.9960008,164.422,3.832,NA
1635724800,54.0920008,NA,15.556,18.6600002,31.3580002,131.445999,41.8099998,150.5420044,276.7580018,39.6800004,47.6800002,10.708,25.136,4.172,23.364,3.568,20.5359996,NA,45.2739998,NA,45.086,333.8,51.2139992,4.998,NA,68.2399994,9.884,6.038,56.8480002,7.224,64.7619996,1209.2899902,11.546,15.1120002,4.336,8.49,34.0379996,164.5659972,50.2059996,16.4760002,71.573999,5.7,12.128,21.038,8.568,18.784,NA,27.392,52.9099992,NA,NA,3.11,52.51,9.558,248.2739992,52.896,NA,43.854,46.3519994,59.0740006,29.9379996,8.036,9.594,333.3320008,25.3099996,2.684,3.668,26.308,40.3040004,16.9119998,22.6200002,57.1119996,15.9139998,4.028,NA,2.078,15.242,56.399999,35.5799996,10.868,16.8160002,12.242,4.544,10.662,38.5064188,NA,NA,44.8299992,169.4279998,27.9280002,87.537999,6.372,7.534,3.76,89.6979994,NA,NA,26.0780004,13.792,41.4660004,24.2799994,229.0240022,37.8300004,77.6240004,70.304001,9.334,112.5860018,80.4860002,16.0659998,49.3859992,36.882,145.378,13.268,102.1860018,20.8740002,4.124,82.7600008,49.76,NA,47.858001,NA,10.644,NA,NA,48.8019998,21.6920002,15.3299998,38.945999,62.3240006,NA,26.3880006,20.4760002,171.202002,9.416,150.2399964,145.531998,115.566002,19.6480004,28.214,33.228,12.862,64.4540008,60.888,NA,23.6600008,12.504,25.3559998,NA,22.6679996,7.184,4.234,NA,37.2519998,113.9240006,258.6600066,42.3760012,81.9140002,11.732,24.9779998,NA,10.862,17.7420002,68.6679994,63.3540008,21.8459998,116.629999,215.6440034,164.3399994,8.958,7.482,66.3480012,85.3079986,106.5680006,4.918,29.0919992,95.3959992,11.434,20.794,17.0179994,26.0639996,211.0300018,24.802,10.4,31.8139994,144.622,44.2460008,NA,121.2760022,11.298,25.9939998,48.0260004,24.186,6.298,5.898,29.1580002,41.9680002,76.9239976,43.082,48.6879998,12.982,11.546,73.8239976,31.3919998,NA,55.4515994,38.868,44.5940004,47.0940004,24.4560002,88.8520004,32.6980004,62.6239998,NA,12.124,57.5879998,61.7919998,142.6160004,2.292,50.2160004,16.3920006,57.7940002,17.848,NA,28.4139998,NA,93.2819994,NA,23.4120002,13.374,NA,17.7239998,310.548007,23.6300004,37.0939994,NA,19.854,5.834,41.0360008,77.8559996,26.8300004,10.596,17.2599998,48.5640008,8.9,28.5459998,39.1840004,119.7840012,171.9220002,3.572,NA
1636329600,52.868001,NA,15.614,19.7360002,31.6800002,146.5699982,41.6519996,149.4059996,303.4,40.5480002,47.1700006,12.214,24.88,4.136,23.5260002,3.686,21.5400002,NA,48.9120002,NA,44.6359992,334.5779968,50.5339996,5.052,NA,68.5360002,10.072,6.54,60.5419998,7.5,64.8800004,1070.2639892,12.16,15.582,4.134,8.528,32.8100008,164.1960022,50.8699996,15.296,75.0820008,5.748,12.304,21.048,8.604,20.192,NA,26.9399994,53.918001,NA,NA,3.172,52.3920006,9.658,229.7140016,53.714,NA,42.6660004,42.0259994,59.3759994,30.5999996,8.296,9.218,334.052002,27.2860004,2.604,3.542,27.4579998,41.6839996,16.7660004,22.584,57.1579994,16.0440002,4.36,NA,2.11,15.454,56.5780016,35.3660004,10.574,16.8979998,12.884,4.426,10.152,38.6248224,NA,NA,46.0059996,167.7859988,27.686,83.486,6.502,7.48,3.64,88.1720002,NA,NA,26.2480002,14.472,43.7120004,24.2160004,209.9619994,39.6560006,81.390001,72.7620008,10.846,113.1400008,80.509999,16.0500004,51.7720008,35.5059996,154.073999,14.204,99.2559982,20.8340004,4.108,50.0140006,49.8939996,NA,48.4480004,NA,11.24,NA,NA,49.4900002,20.9480002,16.8060002,37.1020002,72.567999,NA,26.598,20.6440004,169.6339998,9.414,148.7519988,164.3500028,119.5540008,19.9079996,29.6520002,33.341999,14.092,61.5700004,60.506,NA,23.9200002,12.524,24.5920004,NA,23.3200002,7.556,4.492,NA,37.3080002,114.7380022,255.7140016,43.1480012,81.3440004,11.62,24.264,NA,11.034,18.084,69.1100004,62.1099998,23.3199998,116.4039994,220.4619996,163.5439974,10.714,7.178,66.8700012,85.2819992,108.6519988,4.75,28.7120002,94.2279998,12,19.7639998,17.3960004,26.0139998,214.3899992,26.088,10.128,29.4899998,146.023999,44.177999,NA,121.3220004,10.854,26.4819996,49.59,24.8979998,6.664,6.236,30.7560002,42.1600004,78.0580002,43.0540002,54.4479994,13.772,11.392,73.836,39.352,NA,56.0839998,40.046,44.8860002,49.0799996,26.3699996,89.9580002,32.3280008,62.9539992,NA,12.318,56.7559996,62.4200006,142.4420012,2.44,50.2599996,16.5760002,58.1080002,17.868,NA,28.5379998,NA,93.5419998,NA,23.5420002,12.5,NA,17.9020004,233.500003,24.2920004,38.3879996,NA,19.5540002,6.09,40.3780008,78.0059998,27.28,10.72,17.27,46.4880004,9.358,28.32,38.5899994,119.3960008,169.998001,3.826,NA
1636934400,50.5340006,NA,15.9139998,19.7119998,31.27,152.1420012,39.5959992,154.5820006,308.297998,41.7379996,46.4720002,12.034,24.5279994,4.058,21.332,3.746,19.7380002,NA,50.4659996,NA,44.542,339.8159972,50.0020006,5.158,NA,67.3559982,10.056,6.866,62.8640008,6.998,63.5959994,1078.1140138,12.33,14.796,3.792,7.648,30.868,156.097998,50.0720002,14.376,77.8199984,5.7,11.794,21.5059998,8.464,20.6599998,NA,23.9639998,53.9980004,NA,NA,3.112,51.6580012,9.646,231.7660032,52.9839998,NA,40.9179992,37.8539994,59.0059998,33.2519996,8.056,9.018,343.0559936,27.09,2.632,3.194,26.3119998,42.378,16.4940004,21.6059998,55.5819998,16.2899996,4.476,NA,2.15,14.566,55.8580002,35.6340006,10.644,16.198,12.452,4.494,10.014,38.480741,NA,NA,46.9919998,164.0720002,27.234,82.8300002,6.48,7.06,3.578,88.4100008,NA,NA,24.868,13.58,40.7879998,24.0220004,205.7179992,39.2799996,77.928,74.0220002,10.174,112.0600008,86.6300018,15.9860002,48.3920008,34.7800006,155.776001,12.946,98.634001,20.4359994,4.55,49.8020004,47.4660004,NA,49.9940002,NA,11.432,NA,NA,48.0800004,20.6340002,16.2019996,36.8899992,53.5720002,NA,26.6800004,21.434,156.8339998,9.154,143.5140014,181.0359986,120.5820008,17.9719998,28.0940004,31.9160002,13.76,59.1419996,59.3080002,NA,23.718,12.444,24.1539996,NA,23.728,7.644,4.484,NA,36.386,115.1759996,257.454001,42.5639998,81.4079986,10.308,22.9560002,NA,10.914,17.4139998,71.2979996,57.7019998,22.5440002,116.783998,225.3779998,162.9519988,10.718,6.726,67.6059996,87.6019988,102.5279982,4.596,28.5400002,94.718001,11.554,19.236,17.4239998,25.5499998,207.3459994,27.0200002,9.912,24.4059998,147.1260008,44.268,NA,117.6580002,10.814,27.3479994,48.9139998,24.5059996,6.334,6.194,29.7380006,41.4580004,77.4699996,42.2519996,49.8899994,13.392,11.216,71.9320006,36.8160004,NA,56.0640008,44.5739998,44.296,48.4099998,26.3740004,87.6080002,31.5879996,62.1339996,NA,12.154,57.8839996,62.0699994,145.0780028,2.426,49.7500002,16.5499994,62.1060006,17.478,NA,28.0859996,NA,93.522,NA,22.1100004,11.924,NA,18.7139998,245.354001,22.9860006,38.3060016,NA,20.26,5.274,39.6159994,74.786,27.7079998,10.414,17.0980006,45.1180002,9.242,30.1580004,39.2360002,117.1840012,171.7300048,4.142,NA
1637539200,47.26,NA,15.90749975,20.17000025,33.535,153.76250075,41.23500075,160.295002,319.6974945,39.2300005,46.7924995,10.615,24.53749975,3.98,19.64750025,3.665,19.07749925,NA,51.7925005,NA,41.97,336.27499425,50.37000075,4.935,NA,66.9725,10.2525,6.3175,62.3674985,6.395,62.34249975,1115.955017,12.3175,14.23,3.47,6.655,30.90999975,135.03750225,49.36749925,13.375,84.7250005,5.6775,12.4525,20.98999975,8.405,19.49749975,NA,22.06249925,49.8374985,NA,NA,3.0175,51.6875,9.8875,212.39749925,51.6324995,NA,40.255,35.86250125,56.9575005,32.505,7.4325,8.9125,338.11000075,25.2999995,2.565,3.1425,24.85999975,42.06000025,16.30500025,22.47999975,55.027499,16.08000025,4.1375,NA,2.2875,14.7175,55.1275005,36.08749975,10.395,16.175,12.58,4.5475,9.73,38.56633475,NA,NA,42.49499975,165.38000125,26.9324995,81.47000125,6.1625,6.8175,3.6175,77.1524985,NA,NA,25.145,13.02,38.84249975,24.1724995,188.50749975,38.0775015,69.86750025,72.955,9.3125,112.415001,88.79999925,16.0000005,45.54249975,33.08500125,147.19249725,10.665,100.057501,19.3525,5.13,44.34500025,46.6625005,NA,50.1775005,NA,11.3625,NA,NA,46.8075,21.01249975,16.5625,36.2074995,50.81999975,NA,26.5575005,21.07749925,151.16,8.665,145.507496,179.697502,120.977499,16.91750025,27.46250025,30.65750025,13.6225,48.35000025,59.0975,NA,23.61499925,12.585,23.3975,NA,22.61750025,7.475,4.1825,NA,35.3275005,115.47750275,247.2700005,43.09249975,81.78750025,11.09,22.53249975,NA,10.2525,17.12000025,70.4174995,56.55000025,21.86,117.42500125,207.210003,159.95750025,10.115,6.225,70.23499875,86.9924985,100.7975005,4.69,28.52,93.36500175,9.9875,18.5299995,16.49499975,25.62499975,198.74250025,26.28499975,9.5375,16.98750025,148.3425025,44.0199995,NA,113.94000025,10.095,27.8125,48.87749925,20.65500025,6.1025,5.79,28.86250025,42.9000005,77.5774995,41.37749925,44.5175,11.7075,11.155,72.99500075,35.375,NA,55.8199995,35.36000075,44.012502,48.9849995,24.76749975,86.07500075,31.5250005,62.817499,NA,11.7325,53.40250025,60.98750025,145.48749925,2.375,48.455,16.54750025,61.4799995,17.02999975,NA,28.11749975,NA,92.699999,NA,21.197499,12.45,NA,17.66750075,290.52250675,21.9449995,38.78499975,NA,20.42000075,4.8675,39.57999975,72.28500175,27.90000075,10,17.065,42.93249975,8.86,31.4775005,39.5724995,114.32999975,171.6100005,3.925,NA
1638144000,43.452,NA,15.014,19.4900002,36.5719992,152.8159976,37.2500008,163.1820006,320.6120058,31.728,44.5319998,9.626,23.0919994,3.962,17.45,3.572,17.1500006,NA,53.6240006,NA,37.5379996,329.9599976,48.1619996,4.518,NA,63.5660002,10.644,5.894,59.304,5.972,60.6779998,1095.2639894,11.964,13.452,3.188,5.714,29.494,123.1179994,49.3099998,12.786,83.9580002,5.636,12.556,19.6220002,8.162,18.5859996,NA,18.9940002,47.6839996,NA,NA,2.82,50.7699996,10.27,197.8319978,50.774,NA,39.4739998,32.132,54.9900002,27.986,6.748,8.348,318.0640014,23.472,2.438,2.95,23.1280004,37.6119986,15.612,20.224,55.6019998,15.008,3.94,NA,2.072,14.666,53.1880006,35.2259996,9.97,15.466,12.004,4.666,9.61,37.7817406,NA,NA,38.262001,159.4899994,26.3699996,74.294,6.168,5.97,3.6,62.8579996,NA,NA,22.634,12.264,35.7180002,22.594,184.5059996,36.9900002,62.0479996,74.3519974,8.202,110.3380004,83.9220002,15.402,41.222,30.712,148.4800016,9.856,96.876001,18.628,4.954,43.7279998,44.2220002,NA,47.3979994,NA,11.904,NA,NA,45.15,20.2219998,15.404,34.5839996,48.7919998,NA,26.286,19.3239998,145.6559968,8.246,138.676001,178.6940004,119.6179994,15.312,25.922,29.0539998,12.348,42.3300004,55.9559996,NA,22.514,12.038,23.6460004,NA,22.7920004,7.526,3.838,NA,33.632,113.8740004,245.2920012,42.0359998,78.522,10.024,21.802,NA,10.12,15.744,69.8040008,54.8520006,20.6919998,116.7600006,197.0820036,158.0459992,9.616,5.778,69.5479996,87.9860002,94.878,4.37,28.21,90.3319992,9.64,16.9279998,16.2079998,24.1899998,194.9660002,23.992,9.134,15.62,147.428,42.7740008,NA,107.3199998,9.294,26.2459998,45.3179992,16.6659996,6.17,5.334,27.3200004,42.4339996,76.073999,41.314,40.254001,10.412,10.792,70.7699998,34.3899992,NA,57.0740008,34.6119994,43.2479996,45.6679994,22.8859996,81.1360016,30.9720002,61.9799994,NA,11.39,44.4780008,59.5719992,140.8940002,2.334,49.0239996,16.4419998,62.548001,16.3160002,NA,27.1600002,NA,90.143999,NA,19.0259998,11.818,NA,16.716,327.9519958,21.1240004,37.4119994,NA,20.4379992,4.606,35.3459992,69.8159988,25.4579998,9.38,16.1760002,40.082,8.16,30.9760004,38.9419998,110.4119998,169.2100004,4.152,NA
1638748800,45.3340002,NA,15.108,20.0019996,36.7020004,141.1600036,33.763999,173.1179994,309.9559998,29.816,44.4060006,9.152,23.0620004,3.974,19.0160004,3.67,18.0399996,NA,51.8920008,NA,37.9180008,334.3440062,49.6720002,5.216,NA,62.1459998,11.136,5.674,60.9959992,6.324,62.3840004,1030.1099976,12.49,14.322,3.328,5.176,30.5480002,124.6380006,51.2760004,13.248,84.9539994,5.892,13.544,20.5679998,8.432,18.354,NA,20.9740006,50.9839998,NA,NA,2.828,50.5400004,10.452,186.4160004,49.4260002,NA,40.3359992,31.4380004,57.0920006,27.162,6.652,8.422,326.1619996,23.9040002,2.438,3.054,22.6580002,34.9419988,16.084,20.8360004,57.772,15.372,3.966,NA,2.1,15.352,55.2519998,36.8300004,9.938,16.072,12.492,5.126,9.654,38.2211126,NA,NA,38.6059996,160.7440064,27.3880002,72.878,6.234,6.66,3.878,61.4539992,NA,NA,23.1060002,12.512,38.3480002,22.4940004,190.6980012,38.34,59.4520004,89.4559998,7.26,115.5900008,78.1699996,15.77,44.228,31.3259998,153.3879974,10.036,100.4059998,19.4039996,4.928,41.878,44.3240004,NA,47.6520004,NA,11.786,NA,NA,48.7399994,20.448,15.7,35.7660004,43.1919998,NA,27.7279998,20.5639996,152.0339996,8.35,138.8459992,181.5880006,120.3779998,15.47,26.4139998,30.688,12.144,45.8500002,57.318,NA,23.0739996,12.286,24.9120004,NA,23.0380002,7.678,3.782,NA,33.9100006,117.8099974,240.7880006,43.6259996,80.87,9.69,23.4380002,NA,10.344,16.682,73.9699996,54.8559996,21.9700002,122.8700012,207.6720004,164.4059996,10.076,6.436,69.8820008,90.0140018,97.3240006,5.204,29.0079998,91.8660002,9.54,17.046,15.8960002,24.6620004,208.7659972,20.8780006,9.148,16.9639998,153.0220002,43.8260002,NA,112.0339982,9.086,27.1780002,47.3999998,17.2380006,6.064,5.24,26.7400002,44.254,78.3240006,42.5579992,41.1679992,10.298,11.238,73.506,27.9319998,NA,58.2620004,34.4800004,44.6240004,47.968,23.0539996,85.5180024,31.8460002,64.7060014,NA,11.588,44.4259996,61.3919998,135.4360014,2.448,50.354,16.4900002,64.0339988,17.4519996,NA,27.1959998,NA,94.9699998,NA,18.8260002,11.812,NA,17.786,272.0699952,23.114,37.874,NA,20.9939996,4.514,37.6580004,72.0440002,25.5919998,9.422,16.5479998,42.2919998,8.764,30.696,39.3259994,115.2579988,169.5220002,3.898,NA
1639353600,43.8439994,NA,14.65,20.158,36.0819992,138.4580016,31.364,174.5540008,286.2899962,25.1940004,44.1060006,8.068,22.8780004,3.754,18.046,3.498,16.8980004,NA,58.0540002,NA,37.6400002,330.2179932,48.9279998,4.712,NA,60.3340004,10.942,5.256,57.9380006,6.356,61.168,952.0799926,12.19,13.884,2.942,4.684,28.582,122.7279998,50.364,13.134,83.798001,6.028,13.842,20.2580004,8.08,18.062,NA,20.134,46.2779998,NA,NA,2.806,51.4799996,10.264,170.5800018,48.4479994,NA,40.1940002,28.1959998,60.5799994,24.9120002,6.352,8.336,335.7159974,22.9040002,2.35,2.918,21.524,30.708,15.816,20.3099998,59.4160002,15.154,3.91,NA,2.182,14.836,58,36.1379996,9.636,15.246,11.702,5.122,9.408,38.5962914,NA,NA,35.8299994,158.4320008,26.5579998,74.8060012,6.338,6.16,3.49,59.5020004,NA,NA,22.864,12.82,36.4739998,21.6760002,187.7580018,37.8239998,51.8540008,85.573999,6.466,113.433998,74.616002,15.162,41.0900002,29.7499998,148.2679994,9.606,98.5699996,19.344,4.376,40.272,40.0040004,NA,46.6200006,NA,11.128,NA,NA,49.245999,20.132,15.314,36.1980002,36.4519996,NA,27.774,21.004,149.4879976,8.188,143.2740018,181.9059998,117.2000002,14.598,24.9000004,29.4959998,12.13,45.5699996,56.8060006,NA,22.8300004,11.85,24.0839998,NA,23.3820004,7.292,3.662,NA,35.1299996,115.5799986,230.8379976,40.1880006,81.7219984,9.546,22.4259998,NA,10.472,15.8500002,73.323999,55.5820006,20.0919998,129.0679994,194.349997,170.223996,9.776,5.94,71.3719988,91.3880004,92.2599992,4.712,29.2039996,100.8540008,8.684,16.9300004,15.158,23.534,211.9119996,19.6879996,8.684,16.2660002,158.6700014,42.9459992,NA,106.4660002,8.828,23.4039996,46.8320008,16.5479994,6.206,4.91,23.9320006,45.626001,82.4919996,43.3180002,38.2679994,9.292,10.884,70.5439988,24.4580002,NA,55.2060014,30.5060004,46.464,51.1059998,22.0639998,83.2479996,33.376001,66.658,NA,11.824,40.1020004,64.3999998,126.1559998,2.458,50.623999,16.5760004,62.7340006,16.65,NA,26.0059998,NA,99.9620012,NA,18.2779994,11.968,NA,17.6079998,281.849994,22.0459998,36.9399994,NA,20.8720002,4.236,35.9719994,70.7300002,24.2939998,9.068,16.0699998,41.2039994,8.392,29.116,39.3380006,118.2259996,164.0439972,3.642,NA
1639958400,43.85000075,NA,14.5725,19.855,37.0200005,142.51750175,29.6725,173.66500075,289.584999,29.3,44.012499,7.7225,24.5775005,3.6725,20.4725005,3.3375,17.985,NA,59.55749975,NA,42.1500005,328.77250675,47.76249975,4.5075,NA,59.36749925,10.66,5.5725,55.455001,6.4725,60.4175005,978.5850065,12.0175,14.37,3,4.9,28.3375,118.61250125,50.6625,13.81,89.36749825,6.0525,13.9325,20.42,8.045,18.455,NA,22.06750025,46.492499,NA,NA,2.6975,52.82999975,9.86,165.965004,49.08000025,NA,40.58500025,29.305,61.82999975,24.605,6.33,8.215,331.3350065,23.61749975,2.4425,2.99,21.8575,28.6424995,15.5275,19.8900005,61.2999995,14.9975,4.07,NA,2.0825,15.395,57.9275005,36.03250125,9.9675,15.66500025,11.7325,4.77,9.4475,38.55206875,NA,NA,36.794999,155.9974975,26.45499975,75.960003,6.3925,6.0875,3.4325,57.5599995,NA,NA,22.71249975,13.1825,38.32999975,21.21750025,188.877495,39.4674995,46.59,86.6100005,6.33,110.6425,71.000002,15.1375,43.61749925,29.4475,151.06000125,9.79,97.69499975,19.0150005,4.155,38.56499975,40.8049995,NA,45.772501,NA,11.39,NA,NA,49.92000025,19.5499995,15.945,37.692501,34.79000075,NA,27.32499975,21.6875,150.7575035,8.2925,139.5275,180.0925025,118.59000175,14.4225,25.29500025,29.2475,12.69,45.23750025,55.7725,NA,22.54000025,11.8575,23.75,NA,24.29250025,7.455,3.7825,NA,35.15750025,115.415001,219.50250225,40.97749975,83.344999,10.59,22.4749995,NA,10.64,16.7275,73.5875015,57.30500025,20.2774995,131.48749925,198.47750075,167.785,10.125,5.9925,72.305,90.47249975,92.52750025,4.6425,29.4375,90.68250075,8.325,17.8125,15.71999975,23.99499975,214.675003,18.605,8.7025,16.12000025,158.76000225,42.36499975,NA,101.35499975,9.255,22.86750025,45.61500075,17.08500075,6.5575,5.2,22.99249975,44.027499,82.46499825,43.4875,41.5424995,9.35,10.8,70.3875005,23.965,NA,55.07499975,31.7925005,47.36500075,57.142501,22.75500025,83.42000025,33.73500075,66.67500125,NA,11.6525,40.455,64.71750075,127.1624985,2.3675,51.27499925,16.9725,64.50500025,16.02499975,NA,25.635,NA,100.83000025,NA,18.385,13.605,NA,18.17250025,261.4675065,22.395,36.37249925,NA,21.815,4.315,36.69750025,71.272501,23.96250075,8.985,15.6825,44.4750005,8.3125,27.44000025,40.69999975,120.1399995,163.68000025,3.9275,NA
1640563200,43.64,NA,15.102,20.6719994,37.8899994,148.9639956,30.3879992,178.9540008,300.5299986,28.1020006,44.5980004,7.25,24.7240002,3.754,20.6580008,3.406,18.1579998,NA,58.4480004,NA,42.5099998,340.2580076,48.3439994,4.88,NA,60.5260002,11.01,5.668,57.7060006,6.414,61.342,1079.1439696,12.034,14.42,3.092,4.438,29.2679996,117.0519988,51.7540002,13.718,94.1160002,6.282,13.856,20.8940004,8.09,18.6000002,NA,21.4779998,47.6939994,NA,NA,2.748,52.3940002,10.132,164.1699982,50.4980002,NA,41.6940012,27.6079998,62.3599996,26.3719996,6.464,8.222,343.2099974,24.1100008,2.54,2.91,22.1740002,28.5919998,15.834,21.072,63.5799988,15.42,4.156,NA,2.032,15.924,58.8940004,37.4219994,10.368,16.4759998,12.3,4.84,9.68,40.253923,NA,NA,36.74,158.4380006,26.9039998,76.8219986,6.4,6.21,3.512,56.9519996,NA,NA,23.4899998,13.59,39.1820008,21.8519998,190.5080018,41.8620006,45.1260012,88.4539994,5.562,115.8759994,67.9360002,15.32,44.4380004,30.3060006,159.7359986,10.254,99.2120026,19.5800004,3.824,35.8699996,42.354,NA,47.2639998,NA,11.708,NA,NA,51.7120004,19.6859996,16.2320002,39.664,35.1400002,NA,27.8240002,22.468,154.7379974,8.282,142.8220002,184.5899994,121.379999,13.626,27.5519994,29.8740004,12.702,45.8279998,56.482,NA,23.18,12.22,24.2960002,NA,25.3459994,7.802,3.868,NA,35.7320008,118.0159988,228.0560028,44.2059998,84.972,10.456,22.9580002,NA,10.902,17.4759996,75.1939988,58.3500008,21.326,135.0979982,203.3980042,170.9900024,10.458,5.98,73.090001,92.2639986,94.776001,5.268,29.8200004,88.3240006,8.074,18.3699996,16.282,24.8900002,217.6860016,18.804,8.8,16.648,163.070001,43.7059998,NA,104.1659988,9.378,25.0619996,46.3159994,17.6300002,6.746,5.176,23.8220006,44.6539992,84.6419998,44.1719994,43.4020006,8.98,10.908,72.7419998,23.666,NA,56.6559988,33.3939994,47.2420006,59.4880006,23.3440002,85.801999,33.8540002,67.940001,NA,11.918,41.686,65.992,130.576001,2.388,51.9819992,17.3879996,68.5119996,16.6899992,NA,26.0840004,NA,103.142,NA,18.6819998,13.764,NA,19.4079998,248.3560028,22.1900002,37.3339988,NA,22.254,4.36,37.6059998,72.895999,24.916001,9.258,16.3460004,44.7120002,8.43,27.3599992,41.8379996,117.374002,167.3880004,4.008,NA
