"","Week","TWTR","F","NIO","CCL","AMD","AAPL","DIDI","SOFI","AMC","BAC","ITUB","NVDA","BBD","PLTR","DNA","BABA","VALE","TLRY","TELL","AAL","NCLH","TSLA","FB","AUY","SWN","T","PBR","NOK","KGC","PLUG","OXY","LCID","CLF","SNAP","WFC","BEKE","MU","GM","RIVN","XOM","C","UBER","INTC","FCEL","MSFT","VZ","PFE","RBLX","BTU","GOLD","TEVA","SQ","IQ","RIG","ABEV","MRO","SBUX","LYG","DKNG","NLY","EDU","JOBY","HOOD","PCG","BP","GRAB","KO","PDD","QCOM","GGB","CHNG","M","BTG","ET","CVE","MARA","SPCE","ISBC","FCX","CSX","KOS","PATH","XPEV","JBLU","PYPL","CS","CSCO","UPST","UMC","ZNGA","UAL","TME","BILI","MRK","AFRM","MS","X","BCS","DAL","ERIC","JPM","RLX","PLAN","MOS","SIRI","BMY","BKR","KMI","NLSN","ZIM","OPEN","BA","AMAT","CFG","CMCSA","QS","DISCA","ON","LAC","RLLCF","HPQ","CPG","HL","CCJ","MQ","CHPT","AVTR","TAL","GFI","FTI","MRVL","CVX","PBR-A","PPL","LUMN","PINS","BB","AGNC","VTRS","RYCEY","KDP","DIS","PSLV","TSM","GPS","SLB","STNE","HBAN","NKLA","HAL"
"134",2021 W29,68.9520004,13.822,44.8699996,21.7539998,89.2920016,145.8719972,NA,NA,38.5440004,37.7479996,4.5688378,191.9075012,4.586,NA,NA,210.2299988,21.784,13.966,3.686,20.6579998,24.4280002,650.9299928,349.1640076,4.122,4.786,27.9520002,10.51,5.742,6.11,27.0099998,26.1920002,NA,20.6279998,65.248001,44.6619994,NA,75.7260008,55.5919998,NA,56.6439994,66.5800002,41.97,55.014,6.692,282.7080078,55.840001,41.0740004,NA,10.104,20.7059998,8.776,252.3999998,12.1,3.596,3.214,11.506,120.1219986,2.412,22.6300004,8.452,5.574,NA,NA,9.334,23.4560002,NA,56.318,102.7459992,141.5660002,5.73,20.946,16.8340002,3.962,9.798,7.948,23.9879994,31.64,12.962,33.9980006,31.8099998,2.296,NA,NA,15.362,301.3820006,9.904,54.058001,NA,9.328,10.414,46.6719994,11.394,107.9700012,76.736,NA,93.4940002,22.5579996,9.102,40.4600006,11.66,150.2220002,NA,55.4479996,29.7880006,6.466,67.3080002,20.0019998,17.4679998,23.9719996,NA,NA,217.8139982,134.8399964,42.9980004,57.5340012,NA,28.3379998,35.877999,13.402,0.02062,28.0639998,3.318,6.552,16.9660004,NA,20.2425005,38.9419998,17.1460002,9.218,7.342,57.318,97.9979998,10.204,28.1260002,12.718,44.8299992,10.376,16.1680004,13.864,1.296,35.7540002,175.572,8.798,116.5940004,28.7619996,27.742,58.1559998,13.716,14.238,20.1720002
"135",2021 W30,69.4200012,14.004,42.3339996,22.6279996,97.9839996,146.448001,NA,NA,38.4700004,38.2560006,4.8161582,194.3320006,4.728,NA,NA,193.3139984,22.3080006,14.494,3.702,21.3439994,25.2660002,662.7859984,365.6339966,4.264,4.964,28.1460002,10.922,5.906,6.34,27.1860002,26.6320004,NA,23.54,75.1580002,45.6199988,NA,76.1460022,56.0760002,NA,58.2060006,68.0559998,37.5379996,53.5960006,6.422,286.6440004,55.892,42.5920004,NA,11.304,21.3459998,9.438,254.973993,11.162,3.654,3.262,11.676,123.6619996,2.534,21.6540002,8.494,2.174,NA,NA,8.952,24.3579998,NA,57.0279998,88.7679992,145.5320006,5.998,20.1650005,16.9700002,4.104,9.912,8.204,27.9739998,30.5660006,13.706,37.2499998,32.318,2.296,NA,NA,15.256,293.5920044,10.164,55.1919998,NA,9.782,10.21,48.4920006,10.43,87.5419998,77.4440002,NA,96.2700012,24.8979996,9.692,41.0119996,11.526,151.9159974,NA,56.6339996,30.6340002,6.506,67.9860016,20.9959998,17.7259998,23.9819996,NA,NA,227.5600036,137.603998,43.3679992,58.436001,NA,29.3499998,37.4480004,14.158,0.01804,28.6000002,3.524,6.638,17.588,NA,NA,39.3259994,5.65,9.572,7.36,59.3480004,101.4239992,10.614,28.5320004,12.678,46.0059996,10.27,16.1079998,14.068,1.36,35.4099998,178.3420042,8.804,115.4100008,29.2100004,29.2859996,57.4499998,14.052,13.074,20.87
"136",2021 W31,68.6219986,13.752,44.9899992,21.9119998,112.4839982,146.6059998,NA,NA,32.968,38.79,4.7947238,201.6839996,4.59,NA,NA,198.7700012,21.3120002,14.342,3.19,20.2780002,23.688,708.8119874,357.7180052,4.524,4.728,28.0100004,10.82,6.188,6.41,26.18,26.0980004,NA,23.8740002,75.4160004,46.9060014,NA,80.7940002,55.4239998,NA,57.536001,69.1779998,37.9180008,53.89,6.206,287.4859984,55.4759994,44.9919998,NA,11.622,21.3999996,9.952,273.0400024,11.07,3.432,3.206,11.53,119.1660004,2.564,20.5625,8.394,2.146,NA,NA,8.686,25.1459998,NA,56.6079992,89.1740006,147.628,5.948,19.4559996,17.4259998,4.038,9.414,8.108,29.9599994,31.7900004,13.966,36.3239998,32.1780002,2.208,NA,NA,14.872,276.0400024,10.37,55.7479996,NA,10.954,9.518,46.5500002,10.586,83.2619994,75.820001,NA,97.3360014,25.48,10.034,39.5760002,11.588,153.1899992,NA,57.1,30.8120004,6.476,68.4719988,20.9700002,17.216,23.3140002,NA,NA,228.4660002,142.3699984,42.7820008,58.3400002,NA,28.7080006,44.9579994,14.048,0.01712,29.258,3.634,6.394,17.1740002,NA,NA,39.3380006,5.86,9.654,7.038,61.0779998,101.5419996,10.47,28.7079998,12.088,46.9919998,10.172,15.872,14.072,1.44,34.4659996,174.9920044,8.818,118.2880006,28.656,28.2739998,57.3060004,14.368,10.484,19.8420004
"137",2021 W32,65.5839996,13.798,43.3800002,23.3140002,107.7580016,147.1080016,NA,NA,32.7279998,41.5660004,4.8342952,200.0460022,4.484,NA,NA,193.2239992,20.9099998,14.24,2.984,20.6,25.5220002,714.197998,361.7059936,4.248,4.698,28.0620002,11.212,6.056,5.992,27.216,26.2740006,NA,25.6199998,76.0720018,50.0920008,NA,74.464,54.15,NA,57.5699994,73.2080002,37.6400002,53.832,6.882,288.876001,55.5359994,47.2400004,NA,12.988,20.2059994,10.028,272.073999,10.12,3.444,3.16,12.214,116.6680006,2.55,22.3980004,8.554,2.102,NA,NA,9.126,25.6239998,NA,56.8500002,89.1419982,147.0519958,6.006,19.4840004,19.2419996,3.832,9.48,8.238,34.7160004,29.0420004,14.428,37.9799994,33.464,2.202,NA,NA,15.484,275.6859986,10.454,55.9600006,NA,10.844,8.118,47.2140008,10.342,79.320001,75.6960006,NA,103.0539992,28.15,10.414,40.296,11.616,159.903998,NA,57.1079992,33.562001,6.122,67.2179992,21.3940002,17.196,23.152,NA,NA,236.0360016,134.8,44.7660002,58.8339998,NA,29.0880004,44.2880006,17.478,0.0168,29.712,3.554,6.064,17.1900002,NA,NA,40.69999975,5.974,8.676,7.012,60.0540002,101.9559996,10.928,29.13,12.084,42.49499975,10.23,16.2220004,14.986,1.482,34.4500002,178.4499998,8.266,116.3539994,29.7139998,28.4579998,55.8199998,15.044,10.168,20.2199998
"138",2021 W33,62.6699996,12.938,37.7579994,22.1860002,105.3660004,148.5119994,NA,NA,35.5259996,40.746,4.6117066,198.1239992,4.284,NA,NA,169.4600038,19.3119994,13.002,2.69,19.0939998,23.7859992,678.9199952,358.9900024,4.27,4.102,27.8640006,10.428,5.95,5.826,24.804,23.2720006,NA,24.2060002,71.9580002,48.1519996,NA,70.5680008,50.4280006,NA,54.2720002,70.986,42.1500005,52.5599992,5.912,295.9079956,55.704,49.2319998,NA,12.902,19.5959996,9.404,260.8679994,8.594,3.032,3.088,11.14,115.7479996,2.406,17.38,8.54,1.862,NA,NA,9.126,24.2099996,NA,56.9519998,78.922,143.4839998,5.338,20.2359998,19.85,3.784,9.18,7.628,32.3079998,24.9200002,13.81,34.1299994,33.7379998,1.974,NA,NA,14.54,272.3519958,10.26,56.586,NA,10.234,8.286,44.918,7.846,67.314,78.3380004,NA,101.6480026,28.2060002,10.066,38.682,11.348,156.103998,NA,58.9559996,30.9740002,6.16,68.6559996,20.8940002,16.3740002,22.6259998,NA,NA,219.0220002,128.8520004,42.94,59.2239998,NA,28.2420004,41.924,16.394,0.016,28.468,3.142,5.722,16.0659998,NA,NA,41.8379996,5.18,8.792,6.372,58.8699996,97.3880004,10.114,29.3600002,11.782,38.262001,9.722,16.152,14.778,1.472,34.7740006,175.6059996,8.254,110.965999,27.424,26.9360002,49.9600006,14.772,9.44,18.8159998
"139",2021 W34,63.6639992,13.038,38.473999,23.72,108.6780002,148.7660004,NA,NA,41.2299994,41.814001,4.776587,221.3359988,4.418,NA,NA,165.3140014,18.8240002,13.478,2.884,19.842,25.5900002,707.8139892,366.8520082,4.382,4.234,27.31,10.818,6.024,5.926,26.016,24.4279994,NA,24.2720002,73.9100006,48.8240006,NA,72.9059998,49.1739998,NA,55.2419998,72.308,42.5099998,53.5740004,6.208,301.6179992,54.9459988,47.9599996,NA,14.266,20.0180002,9.408,267.6640074,9.118,3.386,3.242,11.648,115.0480014,2.384,17.664,8.682,1.976,NA,NA,9.172,24.5819996,NA,55.942,93.7059998,143.9400024,5.41,20.082,23.0160002,3.834,9.342,8.22,37.8980004,25.9360002,14.102,35.1260004,33.4859994,2.226,NA,NA,15.19,277.226001,10.538,59.086,NA,10.988,8.804,46.991999,8.698,76.194002,77.2080002,NA,103.7259978,27.34,10.206,40.6659994,11.754,160.0179992,NA,60.612,32.0580006,6.262,67.7299986,22.2880002,16.3919998,21.848,NA,NA,220.0219972,132.9580044,43.8300012,59.442,NA,28.4100004,43.813999,18.1960004,0.014875,28.9739996,3.43,5.846,17.2079998,NA,NA,38.3779998,5.062,9.208,6.588,62.4660004,97.7880002,10.498,29.1859998,12.102,38.6059996,10.818,16.3920008,14.52,1.55,35.004,178.228,8.338,115.337999,27.536,28.2739998,52.578,15.406,10.034,19.9499994
"140",2021 W35,64.8020004,13.018,39.3819998,23.6519994,110.2299988,153.0819978,NA,NA,44.5100006,41.3339996,4.8029678,225.506003,4.398,NA,NA,168.972,19.124,13.566,3.088,19.6440002,25.2940004,733.3359986,378.7260012,4.348,4.742,27.4079998,10.738,6.01,6.036,26.5339996,25.7040002,NA,23.936,74.7580002,45.26,NA,73.6759996,49.0119996,NA,54.6800002,71.5119996,43.0299996,53.7819992,6.272,301.9179994,55.086,46.5099998,NA,16.7120004,19.9719996,9.44,268.7840024,9.514,3.614,3.22,11.624,117.0220002,2.364,18.8720002,8.688,2.306,NA,NA,9.164,24.618,NA,56.536,101.3640014,145.7660002,5.35,20.65999975,22.3519996,3.876,9.472,8.492,41.5840004,25.8100004,14.112,36.2659992,32.55,2.368,NA,NA,15.058,287.7080018,10.576,59.2279998,NA,11.764,8.838,46.3179992,8.854,81.7199996,76.6700012,NA,104.3819992,26.7859996,10.28,40.3640002,11.972,160.0120024,NA,64.4980004,32.174,6.31,66.3220004,22.918,16.306,21.3159992,NA,NA,218.8559998,134.9840028,43.4020006,60.9999998,NA,28.474,45.0840004,20.6900002,0.0133,29.632,3.59,6.162,19.5759996,NA,NA,38.2,5.19,9.208,6.648,61.3399994,97.2139984,10.416,29.8160002,12.174,35.8299994,11.324,16.2519996,14.73,1.538,35.5540002,181.5239992,8.474,120.6440002,26.1420004,28.2000006,46.6160004,15.366,10.464,20.092
"141",2021 W36,62.81750075,12.855,38.79,23.09250025,106.66749975,153.71000275,NA,NA,48.477501,40.82499975,4.5218465,224.13999925,4.065,NA,NA,170.322506,18.19249975,12.8425,3.04,19.4525005,24.7475005,749.47999575,379.1100005,4.2375,5.1175,27.405,10.0525,5.9025,5.865,25.36749975,25.155,NA,23.45000025,74.9349995,44.205001,NA,73.06999975,48.9000005,NA,54.1674995,70.2225,42.727999,53.615001,5.78,298.33749375,54.59999975,46.21999925,NA,18.7474995,19.6875005,9.3175,254.99749375,9.79,3.59,3.075,11.3475,117.98999975,2.3,19.6539998,8.535,2.265,NA,NA,9.3525,24.45499975,NA,55.8899995,105.1224995,142.63249975,5.1725,21.4879996,21.3599995,3.76,9.39,8.4325,37.82750025,25.2250005,13.97,35.25500025,31.3750005,2.3325,NA,NA,14.9225,287.42250825,10.5025,58.5124995,NA,12.1125,8.5675,45.75500025,8.7525,86.05750075,74.65250025,NA,103.80249975,25.89,10.1575,40.11250025,11.815,158.5650025,NA,66.46500025,31.6575005,6.095,64.20500075,23.275,16.05,20.40500025,NA,NA,212.46500375,135.47249975,42.90999975,59.8249995,NA,26.97,45.65999975,21.6,0.01334,28.2625,3.44,6.095,23.2725005,NA,NA,36.772501,5.35,8.665,6.45,61.00749975,96.37999925,9.695,29.9900005,12.1,36.794999,10.5925,15.97,14.325,1.4775,34.93000125,184.87999725,8.39,123.05999925,24.41249975,26.9725005,43.73999975,15.3075,10.0425,19.52750025
"142",2021 W37,61.2900002,13.204,37.781999,23.1959998,105.2460004,148.3099976,NA,NA,47.214,40.3739998,4.4616654,221.7540008,3.982,NA,NA,159.9459994,17.3139998,12.036,3.318,19.5039992,25.1579996,751.9599974,372.9480042,4.166,5.166,27.5100002,10.132,5.65,5.714,24.9879992,27.0160002,NA,22.5200002,72.6860016,46.2399992,NA,74.1179992,51.2460008,NA,55.4699998,69.9419984,37.5075,54.7440002,6.18,301.3380004,54.4619996,44.4840002,NA,16.4940002,19.0400002,9.052,250.6819976,8.936,3.524,3.034,12.152,116.1520004,2.398,19.7949495,8.646,1.958,NA,NA,9.804,25.2080002,NA,55.4859994,101.1720016,138.9580016,5.042,21.054,21.474,3.756,9.224,8.796,35.8999998,24.616,14.102,34.8340004,30.6939998,2.466,NA,NA,15.062,280.893994,10.33,57.5419996,NA,11.972,8.114,44.3160004,8.012,76.686,72.35,NA,102.7140016,24.85,10.188,39.918,11.602,158.1720002,NA,65.3,33.0340004,6.054,61.8980004,24.4379996,16.1299996,20.1259998,NA,NA,213.3980012,141.1399992,43.580001,57.3900002,NA,26.7999994,48.5979994,23.2620002,0.01322,27.922,3.998,5.944,23.9999998,NA,NA,35.582,4.604,8.478,7.03,62.4979994,97.2979996,9.818,29.2319998,12.698,36.74,10.166,15.982,13.718,1.474,35.1980004,183.7199982,8.164,121.35,24.1160004,28.4380002,41.704001,15.13,10.144,20.434
"143",2021 W38,64.3780006,13.262,35.432,23.9880004,104.140001,145.1940002,NA,NA,39.8360002,40.4419998,4.286892,217.7260042,3.76,NA,NA,149.9660002,15.454,11.554,3.376,20.5799998,26.3000004,749.904004,351.0619992,4.04,4.78,27.0999996,9.98,5.492,5.396,26.6919996,26.7439998,NA,20.178,77.7800002,46.8919996,NA,73.3140014,50.733999,NA,55.4419998,68.908,35.0399994,53.5199998,6.598,297.3179934,54.227999,44.0399996,NA,13.726,18.3700004,8.82,258.3640014,8.312,3.31,2.922,12.098,113.0720002,2.36,NA,8.772,1.912,NA,NA,9.83,25.622,NA,54.0340002,95.9419996,133.0619998,4.754,21.6559996,22.534,3.538,9.12,9.03,35.3420006,25.2720006,14.076,31.5120004,29.9939998,2.462,NA,NA,15.4459998,273.7899962,9.618,56.0179992,NA,11.68,7.658,46.3320006,7.342,71.837999,72.5200012,NA,100.838002,21.7079998,9.958,41.7699998,11.212,157.2139986,NA,65.242,33.718,6.016,60.368001,23.564,16.122,19.5879996,NA,NA,215.4959992,138.3679994,43.413999,56.1960006,NA,25.4860002,48.5199996,21.5779998,0.012675,27.5059998,3.952,5.446,20.952,NA,NA,37.7019994,4.592,8.212,6.9,62.2859994,97.5859984,9.716,28.498,12.708,33.4979996,9.868,16.1039996,13.316,1.644,34.1620004,175.1359986,7.828,115.472,23.7660002,27.8439998,40.2020006,14.694,11.086,20.1279998
"144",2021 W39,62.0520006,14.218,35.5920004,25.8339998,103.0759996,142.851999,NA,NA,37.6700004,43.0040002,4.3924154,208.6680022,3.856,NA,NA,148.4799988,14.092,11.48,3.944,21.2159998,27.7259996,780.1859864,343.2479982,3.944,5.7,27.242,10.432,5.48,5.3,26.3060004,30.1700004,NA,20.2139998,75.076001,46.7879996,NA,72.3779996,52.972,NA,59.7699996,71.3040008,36.9540002,53.8580004,6.906,286.5420042,54.2639998,43.2159996,NA,14.338,17.934,9.65,243.1959928,7.956,3.852,2.802,13.824,112.1579986,2.45,NA,8.614,1.958,NA,NA,9.686,27.2720002,NA,52.94,90.6399996,130.0699984,4.902,21.8419992,23.9240002,3.402,9.61,10.004,32.6559994,24.0159994,15.278,33.192,30.3,2.996,NA,NA,15.8719996,263.8880004,9.974,55.358,NA,11.496,7.52,49.0760002,7.142,66.6659988,75.656,NA,100.6100006,22.1639998,10.334,43.7140002,11.312,165.9660004,NA,61.95,36.6820006,6.106,59.795999,24.9599998,16.8859998,19.4620004,NA,NA,222.7740022,132.3520018,47.5419998,56.022,NA,25.6559996,46.8060006,21.674,0.01216,28.0059998,4.614,5.534,21.2700004,NA,NA,36.9239998,4.634,8.016,7.562,60.822001,103.0880006,10.086,28.1779994,12.89,33.3860008,9.792,16.0019998,13.706,1.9,34.0099998,174.127997,7.73,112.5760014,24.0260002,30.2860002,35.8780004,15.692,10.966,22.118
"145",2021 W40,61.4380004,14.554,34.550001,24.796,103.4599976,141.6879974,NA,NA,37.1980002,44.0520004,4.482,205.578,3.842,NA,NA,148.8780028,14.14,10.828,3.59,20.7279998,27.2299998,784.7940062,330.4200012,4.028,5.304,27.1539998,10.784,5.67,5.568,25.3140004,32.538,NA,20.4039998,73.8100006,47.7219992,NA,70.3440018,55.4519998,NA,61.3340004,72.1559996,37.8220002,53.8780006,6.172,290.9359984,54.1360002,42.3900002,NA,16.7360002,18.3880002,9.898,237.8,7.828,3.88,2.72,15.346,111.4759992,2.484,NA,8.5,2.09,NA,NA,10.226,28.3280004,NA,53.5560006,90.5979996,127.3319992,4.876,21.9579992,22.6099996,3.584,9.788,10.792,37.5379998,22.9140002,15.642,33.014,31.874,3.068,NA,NA,15.8040002,260.5639988,10.054,54.592,NA,10.764,7.344,50.2160002,7.23,66.424,81.5859998,NA,98.8580002,21.2640006,10.662,44.1560004,11.424,168.9880004,NA,59.6560004,39.0180008,6.164,58.7079994,25.1200006,17.0020002,19.4219996,NA,NA,225.2139982,126.7779998,48.704,56.514001,NA,25.9979996,45.0199996,20.7940004,0.01162,28.0139994,4.988,5.44,21.8439998,NA,NA,34.9040004,4.572,8.41,7.884,62.1000008,105.848001,10.522,28.3720002,12.762,31.1825005,9.494,16.042,13.526,1.902,34.0620002,175.6000032,7.878,109.6979996,23.5359996,30.818,33.4299994,15.9560002,10.37,23.348
"146",2021 W41,62.3379996,15.478,36.2759994,23.8519998,108.5980012,142.7659976,NA,NA,38.5580004,44.3799996,4.372,211.826001,3.746,NA,NA,165.825998,14.62,10.272,3.616,19.93,26.5880006,814.0180052,325.4100038,4.26,5.088,25.6160004,10.902,5.858,5.934,30.814,32.4659992,NA,21.5399994,75.5439986,46.7340004,NA,67.5600004,58.1019996,NA,61.6920006,71.134001,35.7300002,53.2459992,7.098,298.076001,51.8099996,41.6979994,NA,16.2580004,19.006,9.842,241.7760012,9.038,3.916,2.744,15.9879998,111.2040008,2.614,NA,8.532,2.298,NA,NA,10.574,29.3540004,NA,54.3580006,94.7940004,126.3580002,4.98,22.89,22.9220002,3.82,9.944,11.516,44.018,22.9479998,15.514,36.2860002,32.9600006,3.414,NA,NA,15.464,260.4120024,10.37,54.946,NA,10.348,7.404,48.5279998,7.692,70.1019974,79.0259994,NA,99.3580002,21.8240004,10.874,41.9900004,12.036,164.6160004,NA,63.0839988,41.3919998,6.01,57.5220002,26.234,18.0979996,19.6099998,NA,NA,221.2559996,129.2260024,48.0139998,53.0500008,NA,25.068,42.7879996,24.2759996,0.01132,27.296,5.056,5.464,24.3880002,NA,NA,34.14249875,4.854,9.22,7.792,64.278,108.0979998,10.658,28.498,12.15,28.0059998,9.806,16.184,13.476,1.928,35.4200004,174.0960054,8.042,111.3720002,22.4380002,33.1239996,33.0720004,15.9079996,11.122,24.8939998
"147",2021 W42,64.8780008,15.9700002,39.6540002,22.5060002,117.6600006,148.5479982,NA,NA,40.1099998,46.8500002,4.328,224.0659974,3.784,NA,NA,175.223999,13.904,11.192,3.648,19.586,25.666,880.7719972,336.519995,4.292,4.994,25.616,10.396,5.902,6.206,33.0639992,33.1919998,NA,21.82,71.626001,50.1840004,NA,67.85,57.517999,NA,63.1439994,71.4140016,33.9799995,54.1019996,8.172,308.5700076,52.8379996,42.446,NA,15.642,19.33,10.052,256.0199984,9.442,3.974,2.688,16.4139998,113.9420014,2.676,NA,8.674,2.426,NA,NA,11.448,29.73,NA,54.3040002,98.0240008,131.8899994,4.85,NA,26.796,4.178,10.016,11.618,51.76,19.9039998,15.8580002,38.481999,34.6459992,4.06,NA,NA,14.852,256.799997,10.486,55.5860004,NA,10.408,7.598,46.5580002,8.302,80.5860016,80.006,NA,101.180002,22.2999994,11.162,40.3800004,11.86,169.448001,NA,65.9240004,42.0679992,6.086,57.6019996,25.6179998,18.1540002,19.8279998,NA,NA,215.2859984,134.225998,49.6199996,54.0840004,NA,25,45.3920006,25.7920002,0.01125,29.418,5.002,5.678,26.3820002,NA,NA,34.3120004,4.796,9.422,7.746,67.1179992,111.792,10.042,28.9599992,12.408,27.7319998,11.05,16.5159998,13.8,1.878,34.6900002,170.7259978,8.372,115.681999,22.9319998,34.3300004,37.982,16.4800004,11.054,25.9619996
"148",2021 W43,57.2360008,16.2780002,40.2500006,21.9279994,121.7920014,149.8360044,NA,NA,35.6479996,47.6139992,4.202,245.6839998,3.642,NA,NA,170.0239988,13.418,10.562,3.814,19.2080004,25.7719996,1054.4380004,319.4420042,4.254,5.158,25.3759996,10.424,5.724,6.31,35.768,34.2480004,NA,24.882,53.776,50.764,NA,68.9240004,55.6119994,NA,64.619998,70.3660006,33.1019996,48.532,7.454,319.4760008,52.8160012,43.3200012,NA,12.952,19.136,9.182,258.8480012,8.804,3.774,2.8,16.5200006,112.4819992,2.686,NA,8.608,2.166,NA,NA,11.618,29.3219996,NA,55.3260002,93.4979994,132.3599974,4.884,NA,26.2900002,4.368,9.752,11.828,52.0440004,19.0400002,15.5840002,38.2019994,35.938,3.68,NA,NA,14.322,238.848001,10.508,55.8680006,NA,10.578,7.374,46.282,8.096,76.7020004,84.0100022,NA,102.5060014,24.4059996,11.184,39.314,11.012,170.0839996,NA,65.0820006,41.7799996,6.04,57.6140016,25.2620004,17.374,19.8720002,NA,NA,208.8339998,134.5179994,48.5640008,52.7220002,NA,24.256,46.2159994,27.4859996,0.01076,30.25,5.016,6.058,25.7099998,NA,NA,33.4760002,4.36,9.616,7.61,68.0160002,113.5259994,10.206,28.9939998,11.984,26.1779994,10.806,16.2280004,13.412,1.792,34.9600008,170.4699982,8.45,114.2559996,22.5259998,33.3439994,35.2960008,16.1479996,11.128,25.6200002
"149",2021 W44,54.0920008,18.6600002,41.8099998,23.364,131.445999,150.5420044,NA,NA,39.6800004,47.6800002,4.172,276.7580018,3.568,NA,NA,164.5659972,12.128,10.708,4.336,20.5359996,27.392,1209.2899902,333.3320008,4.028,4.998,25.136,9.884,5.7,6.038,40.3040004,34.0379996,NA,22.6200002,52.9099992,51.2139992,NA,71.573999,56.8480002,NA,64.7619996,68.2399994,30.396,50.2059996,9.334,333.8,52.51,45.2739998,NA,11.732,18.784,9.416,248.2739992,8.49,3.668,3.11,16.8160002,112.5860018,2.684,NA,8.568,2.078,NA,NA,11.546,27.9280002,NA,56.399999,89.6979994,145.531998,4.544,NA,29.9379996,4.234,9.594,12.242,62.3240006,19.6480004,15.556,37.8300004,35.5799996,3.76,NA,NA,15.1120002,229.0240022,10.662,57.1119996,NA,10.644,7.224,49.3859992,8.036,77.6240004,87.537999,NA,102.1860018,26.0780004,10.868,41.4660004,10.862,169.4279998,NA,64.4540008,38.945999,6.372,59.0740006,25.3559998,16.9119998,21.038,NA,NA,215.6440034,145.378,47.858001,52.896,NA,25.3099996,57.7940002,30.5259992,0.00952,31.3580002,4.918,5.898,26.308,NA,NA,34.704,4.124,9.29,7.482,70.304001,113.9240006,9.558,29.0919992,12.862,24.974,11.298,16.0659998,13.792,1.814,36.1980012,171.202002,8.324,115.566002,24.186,33.228,31.8139994,15.9139998,13.268,24.9779998
"150",2021 W45,52.868001,19.7360002,41.6519996,23.5260002,146.5699982,149.4059996,NA,NA,40.5480002,47.1700006,4.136,303.4,3.686,NA,NA,164.1960022,12.304,12.214,4.134,21.5400002,26.9399994,1070.2639892,334.052002,4.36,5.052,24.88,10.072,5.748,6.54,41.6839996,32.8100008,NA,22.584,53.918001,50.5339996,NA,75.0820008,60.5419998,NA,64.8800004,68.5360002,31.5779998,50.8699996,10.846,334.5779968,52.3920006,48.9120002,NA,11.62,20.192,9.414,229.7140016,8.528,3.542,3.172,16.8979998,113.1400008,2.604,NA,8.604,2.11,NA,NA,12.16,27.686,NA,56.5780016,88.1720002,164.3500028,4.426,NA,30.5999996,4.492,9.218,12.884,72.567999,19.9079996,15.614,39.6560006,35.3660004,3.64,NA,NA,15.582,209.9619994,10.152,57.1579994,NA,11.24,7.5,51.7720008,8.296,81.390001,83.486,NA,99.2559982,26.2480002,10.574,43.7120004,11.034,167.7859988,NA,61.5700004,37.1020002,6.502,59.3759994,24.5920004,16.7660004,21.048,NA,NA,220.4619996,154.073999,48.4480004,53.714,NA,27.2860004,58.1080002,34.3219992,0.01408,31.6800002,4.75,6.236,27.4579998,NA,NA,34.030001,4.108,9.984,7.178,72.7620008,114.7380022,9.658,28.7120002,14.092,24.74999975,10.854,16.0500004,14.472,1.922,35.7399986,169.6339998,8.654,119.5540008,24.8979998,33.341999,29.4899998,16.0440002,14.204,24.264
"151",2021 W46,50.5340006,19.7119998,39.5959992,21.332,152.1420012,154.5820006,NA,NA,41.7379996,46.4720002,4.058,308.297998,3.746,NA,NA,156.097998,11.794,12.034,3.792,19.7380002,23.9639998,1078.1140138,343.0559936,4.476,5.158,24.5279994,10.056,5.7,6.866,42.378,30.868,NA,21.6059998,53.9980004,50.0020006,NA,77.8199984,62.8640008,NA,63.5959994,67.3559982,33.4300002,50.0720002,10.174,339.8159972,51.6580012,50.4659996,NA,10.308,20.6599998,9.154,231.7660032,7.648,3.194,3.112,16.198,112.0600008,2.632,NA,8.464,2.15,NA,NA,12.33,27.234,NA,55.8580002,88.4100008,181.0359986,4.494,NA,33.2519996,4.484,9.018,12.452,53.5720002,17.9719998,15.9139998,39.2799996,35.6340006,3.578,NA,NA,14.796,205.7179992,10.014,55.5819998,NA,11.432,6.998,48.3920008,8.056,77.928,82.8300002,NA,98.634001,24.868,10.644,40.7879998,10.914,164.0720002,NA,59.1419996,36.8899992,6.48,59.0059998,24.1539996,16.4940004,21.5059998,NA,NA,225.3779998,155.776001,49.9940002,52.9839998,NA,27.09,62.1060006,33.7939998,0.0136,31.27,4.596,6.194,26.3119998,NA,NA,34.2139994,4.55,10.846,6.726,74.0220002,115.1759996,9.646,28.5400002,13.76,25.6600002,10.814,15.9860002,13.58,1.862,35.5400002,156.8339998,8.678,120.5820008,24.5059996,31.9160002,24.4059998,16.2899996,12.946,22.9560002
